year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM_US_Post,No
2011,11,11,13,3,,,,0,40,1013,13,SE,3.58,0,0,114,27553
2011,10,13,23,3,,,,8,67,1011,14,NE,0.89,0,0,23,27554
2012,1,1,15,4,,,,-18,21,1033,2,NW,1.79,0,0,39,27555
2012,12,8,8,4,,,,-27,21,1029,-9,NW,139.01,0,0,16,27556
2012,9,2,12,3,,,,18,78,1008,22,NW,59.45,0,0,13,27557
2011,10,13,15,3,,,,11,52,1009,21,SE,4.92,0,0,43,27558
2012,5,24,20,1,,,,-1,21,1009,22,SE,6.26,0,0,19,27559
2014,11,13,20,3,34,39,44,-12,22,1023,8,SE,12.96,0,0,45,27560
2010,4,30,23,1,,,,-3,23,1010,18,SE,39.35,0,0,62,27561
2012,10,23,12,3,,,,0,29,1015,18,cv,4.46,0,0,59,27562
2013,1,11,20,4,,,,-11,73,1025,-7,cv,1.79,0,0,292,27563
2015,4,23,14,1,81,85,65,5,25,1013,26,cv,4.47,,,76,27564
2010,5,28,19,1,,,,17,82,1007,20,SE,3.13,0,0,206,27565
2013,6,9,13,2,3,11,3,16,93,1012,17,NW,34.87,2.9,8.9,16,27566
2011,8,29,10,2,,,,21,73,1010,26,cv,0.89,0,0,129,27567
2015,3,13,4,1,105,130,106,-4,86,1019,-2,NE,0.89,0,0,111,27568
2011,5,8,13,1,,,,5,37,1010,20,SE,22.34,0,0,39,27569
2015,10,27,22,3,19,,19,0,60,1019,7,cv,3.56,0,0,22,27570
2014,3,25,0,1,281,252,293,2,57,1011,10,NE,0.89,0,0,299,27571
2011,5,10,21,1,,,,11,59,1007,19,SE,36.21,0,0,46,27572
2011,6,11,9,2,,,,18,69,1005,24,cv,3.57,0,0,82,27573
2011,12,26,18,4,,,,-13,53,1034,-5,NE,0.89,0,0,221,27574
2013,1,6,0,4,,,,-19,47,1030,-10,NE,1.79,0,0,49,27575
2015,6,30,18,2,13,,26,15,47,997,27,SE,29.51,0,0,10,27576
2013,11,30,16,3,17,13,17,-20,10,1024,9,SE,1.79,0,0,24,27577
2014,12,15,3,4,216,311,314,-10,62,1025,-4,NW,1.79,0,0,307,27578
2011,5,3,20,1,,,,-2,24,1013,19,SE,17.88,0,0,35,27579
2014,3,7,2,1,71,70,77,-10,50,1030,-1,SE,31.74,0,0,91,27580
2013,6,27,4,2,73,64,53,19,83,997,22,SE,0.89,0,0,58,27581
2013,7,24,1,2,71,68,74,20,83,998,23,cv,0.89,0,0,70,27582
2014,4,29,0,1,65,77,77,8,67,1016,14,SE,2.68,0,0,92,27583
2010,5,15,9,1,,,,13,64,1014,20,NW,13.42,0,0,191,27584
2015,2,22,2,4,90,114,102,-21,25,1024,-4,NW,109.97,0,0,111,27585
2014,7,17,14,2,171,168,157,22,69,1005,28,SE,14.31,0,0,162,27586
2012,12,18,10,4,,,,-18,32,1038,-4,NW,7.15,0,0,31,27587
2010,12,11,20,4,,,,-14,42,1018,-3,SE,49.63,0,0,116,27588
2011,10,2,21,3,,,,1,46,1030,12,SE,8.95,0,0,53,27589
2012,6,3,4,2,,,,18,88,1007,20,SE,66.63,0,0,233,27590
2013,7,23,21,2,44,47,49,19,61,999,27,SE,33.08,0,0,46,27591
2010,9,8,15,3,,,,12,37,1013,28,SE,9.39,0,0,97,27592
2013,12,24,3,4,246,399,423,-14,61,1036,-8,cv,0.45,0,0,457,27593
2014,3,31,22,1,136,165,116,7,62,1015,14,SE,13.86,0,0,175,27594
2015,11,7,16,3,11,,10,-2,,,4,NE,22.8,0,0,15,27595
2013,7,10,13,2,37,40,38,22,83,1005,25,NW,8.05,1,1.1,44,27596
2015,8,7,14,2,121,110,102,24,70,1011,30,SE,6.71,0,0,105,27597
2012,7,26,5,2,,,,24,94,1004,25,SE,7.15,0,0,57,27598
2010,10,17,1,3,,,,0,49,1027,10,SE,67.03,0,0,27,27599
2013,8,19,1,2,25,58,35,18,73,1010,23,NW,6.71,0,0,39,27600
2010,12,24,6,4,,,,-26,32,1041,-13,NE,4.02,0,0,23,27601
2013,3,15,17,1,275,257,262,0,46,1017,11,cv,1.79,0,0,294,27602
2012,11,5,15,3,,,,-3,37,1020,11,NW,396.52,0,0,36,27603
2013,1,2,3,4,,,,-28,25,1035,-12,NW,156.03,0,0,17,27604
2014,11,7,8,3,33,72,88,-4,69,1033,1,NE,0.89,0,0,66,27605
2011,8,20,2,2,,,,19,93,1013,20,SE,45.15,0,0,76,27606
2012,2,23,19,4,,,,-18,22,1025,1,SE,12.96,0,0,33,27607
2010,8,2,14,2,,,,14,35,1007,31,SE,1.79,0,0,44,27608
2010,12,22,20,4,,,,-21,16,1023,2,NE,13.86,0,0,24,27609
2010,6,18,2,2,,,,17,93,1002,18,cv,0.89,0,0,57,27610
2012,5,28,17,1,,,,12,27,1009,33,SE,28.61,0,0,82,27611
2010,1,18,20,4,,,,-5,79,1026,-2,cv,0.89,0,0,403,27612
2012,4,2,2,1,,,,-9,30,1014,7,NW,1.79,0,0,35,27613
2010,9,20,20,3,,,,15,88,1014,17,NE,15.65,1.9,3.5,52,27614
2013,4,21,14,1,118,136,110,3,39,1016,17,SE,19.67,0,0,138,27615
2013,9,12,19,3,225,187,200,18,73,1008,23,SE,1.79,0,0,198,27616
2015,4,12,2,1,23,21,26,6,81,1022,9,cv,1.34,0,0,26,27617
2010,10,10,22,3,,,,15,93,1012,16,NW,7.15,12.3,18.8,74,27618
2012,12,12,3,4,,,,-7,85,1031,-5,SE,19.67,0,0,205,27619
2013,9,16,9,3,70,62,64,12,56,1013,21,cv,2.67,0,0,66,27620
2012,11,14,15,3,,,,-14,20,1024,7,NE,3.13,0,0,19,27621
2011,7,7,22,2,,,,13,44,998,26,SE,14.75,0,0,28,27622
2012,12,15,17,4,,,,0,80,1024,3,NW,3.13,0,0,290,27623
2014,2,9,17,4,10,9,16,-22,18,1034,-1,NW,3.13,0,0,11,27624
2014,2,6,21,4,117,109,111,-12,42,1031,-1,SE,2.68,0,0,131,27625
2013,5,26,20,1,60,61,55,16,82,1009,19,SE,33.97,0.1,0.1,67,27626
2012,5,16,1,1,,,,2,32,1002,19,NW,1.79,0,0,32,27627
2011,12,14,11,4,,,,-19,22,1034,0,NW,107.75,0,0,19,27628
2012,4,24,7,1,,,,13,77,1004,17,cv,0.89,0,0,187,27629
2015,12,27,10,4,27,39,35,-18,38,1040,-6,NE,8.95,0,0,30,27630
2013,4,30,3,1,11,19,10,-12,13,1014,16,NE,11.63,0,0,11,27631
2010,5,19,7,1,,,,10,55,1001,19,cv,0.89,0,0,43,27632
2015,1,13,1,4,120,210,156,-9,68,1034,-4,SE,1.78,0,0,204,27633
2012,2,9,4,4,,,,-21,51,1026,-13,NW,0.89,0,0,33,27634
2010,2,25,13,4,,,,-2,49,1017,8,SE,21.46,0,0,180,27635
2014,10,13,2,3,3,12,4,-3,52,1031,6,NW,48.29,0,0,3,27636
2014,9,13,9,3,62,62,62,18,78,1016,22,SE,1.79,0,0,51,27637
2013,8,1,17,2,54,3,59,19,65,1003,26,cv,0.89,0,0,56,27638
2012,7,19,15,2,,,,24,70,1004,30,SE,21.48,0,0,126,27639
2010,4,10,12,1,,,,-13,15,1018,13,NW,5.81,0,0,24,27640
2013,6,9,2,2,151,132,113,19,93,1007,20,cv,0.45,0,0,146,27641
2015,4,15,21,1,78,,74,-3,22,1004,19,NW,45.59,0,0,134,27642
2014,7,22,18,2,13,13,10,16,45,1006,29,NW,28.16,0,0,8,27643
2014,7,27,8,2,127,127,116,18,61,1011,26,SE,1.79,0,0,113,27644
2015,3,10,9,1,45,41,37,-24,13,1034,1,NW,3.13,0,0,25,27645
2014,10,14,20,3,77,128,90,2,38,1016,16,SE,30.39,0,0,88,27646
2015,3,14,14,1,133,135,124,-6,34,1018,9,SE,10.73,0,0,120,27647
2011,11,2,4,3,,,,3,93,1028,4,NW,47.82,0,0,33,27648
2015,12,26,3,4,487,461,448,-4,100,1017,-4,cv,0.89,0,0,488,27649
2014,9,25,17,3,125,120,117,17,77,1014,21,SE,3.58,0,0,128,27650
2011,3,30,3,1,,,,-5,51,1021,4,cv,0.89,0,0,115,27651
2013,5,18,8,1,125,145,125,15,72,1008,20,SE,7.15,0,0,154,27652
2013,12,25,20,4,15,8,20,-23,16,1031,-1,NW,90.31,0,0,21,27653
2010,8,3,13,2,,,,19,58,1002,28,SE,1.79,0,0,139,27654
2012,10,18,21,3,,,,7,81,1018,10,SE,0.89,0,0,110,27655
2013,10,9,3,3,86,120,88,9,76,1012,13,SE,3.58,0,0,92,27656
2011,9,20,2,3,,,,8,87,1021,10,cv,1.34,0,0,76,27657
2015,9,5,10,3,24,,21,18,100,1011,18,NE,3.13,0,0,28,27658
2012,6,2,3,2,,,,17,100,1011,17,SE,8.93,0,0,141,27659
2014,11,23,10,3,75,115,90,-1,60,1026,6,NW,10.73,0,0,101,27660
2014,3,17,19,1,22,16,18,-11,12,1014,18,NW,93.87,0,0,21,27661
2011,5,31,15,1,,,,12,44,1002,25,NW,99.24,0,0,12,27662
2013,5,26,18,1,59,69,64,17,82,1008,20,SE,25.03,0,0,76,27663
2015,9,26,2,3,28,,23,10,93,1013,11,NW,3.58,0,0,28,27664
2010,10,1,12,3,,,,14,64,1018,21,SE,1.79,0,0,194,27665
2014,6,2,10,2,11,25,23,15,68,1013,21,NE,1.79,0,0,24,27666
2015,1,2,6,4,5,20,13,-18,35,1031,-5,cv,0.89,0,0,12,27667
2015,1,26,18,4,10,7,9,-18,24,1034,0,NW,4.92,0,0,6,27668
2015,3,22,7,1,9,9,8,-16,18,1028,6,NE,27.71,0,0,10,27669
2012,6,22,21,2,,,,20,78,1003,24,SE,47.82,0,0,111,27670
2012,6,19,20,2,,,,21,69,1001,27,SE,26.83,0.2,0.2,139,27671
2014,10,16,10,3,16,,25,1,36,1024,16,cv,7.57,0,0,17,27672
2012,2,6,12,4,,,,-23,16,1027,-1,NW,99.24,0,0,19,27673
2015,5,4,8,1,11,,7,-10,13,1019,18,NW,182.84,0,0,13,27674
2013,11,26,14,3,3,9,12,-22,10,1017,7,NW,18.77,0,0,24,27675
2013,10,12,18,3,58,59,61,8,51,1016,18,cv,2.67,0,0,65,27676
2010,8,19,6,2,,,,21,94,1011,22,NW,12.97,0,0,102,27677
2013,1,25,11,4,38,,44,-18,32,1025,-4,NW,15.65,0,0,53,27678
2012,1,6,7,4,,,,-15,61,1036,-9,NW,5.37,0,0,179,27679
2010,8,9,14,2,,,,22,58,1003,31,SE,6.71,0,0,221,27680
2015,5,3,9,1,22,,22,-7,13,1014,22,NW,38.89,0,0,53,27681
2011,7,20,11,2,,,,22,88,1003,24,NW,15.2,0,0,24,27682
2012,5,3,0,1,,,,12,72,1008,17,cv,0.89,0,0,146,27683
2015,1,26,2,4,239,261,229,-7,92,1023,-6,cv,2.23,0,0,233,27684
2013,1,13,6,4,,,,-6,85,1025,-4,NW,3.13,0,0,475,27685
2012,10,22,1,3,,,,8,93,1017,9,cv,0.89,0.1,0.1,36,27686
2014,6,25,6,2,85,108,87,18,73,1002,23,cv,1.78,0,0,90,27687
2013,9,11,12,3,112,97,108,14,50,1015,25,SE,3.13,0,0,90,27688
2010,12,28,5,4,,,,-20,32,1017,-6,NW,146.62,0,0,16,27689
2014,10,4,7,3,38,46,46,13,93,1018,14,SE,25.49,0,0,54,27690
2013,11,24,16,3,69,60,69,-15,17,1012,8,NE,3.13,0,0,78,27691
2011,4,26,23,1,,,,4,81,1008,7,cv,2.23,0,0,79,27692
2010,8,4,16,2,,,,22,88,1003,24,NW,27.71,0,0,41,27693
2014,12,28,20,4,208,317,275,-13,29,1017,3,cv,0.89,0,0,293,27694
2011,3,26,2,1,,,,-10,37,1026,3,cv,0.89,0,0,66,27695
2010,3,7,14,1,,,,-10,46,1034,0,cv,3.58,0,0,108,27696
2013,7,2,20,2,25,16,21,17,38,994,33,SE,15.64,0,0,27,27697
2013,4,25,15,1,9,7,3,-12,8,1011,23,NW,141.24,0,0,6,27698
2010,12,8,11,4,,,,-12,26,1017,6,NW,6.71,0,0,27,27699
2015,8,9,16,2,55,43,57,17,34,1009,35,cv,4.47,0,0,55,27700
2014,1,19,4,4,120,81,115,-7,68,1027,-2,cv,0.89,0,0,114,27701
2015,8,1,9,2,89,96,78,23,83,1008,26,SE,5.37,0,0,67,27702
2015,4,15,0,1,66,76,70,3,47,1002,14,SE,1.79,0,0,62,27703
2012,5,19,12,1,,,,18,54,1009,28,SE,20.58,0,0,164,27704
2010,8,23,10,2,,,,19,73,1015,24,NW,9.39,0,0,62,27705
2012,2,18,16,4,,,,-22,12,1027,4,NW,36.2,0,0,52,27706
2010,3,13,0,1,,,,-5,69,1026,0,SE,12.06,0,0,71,27707
2010,3,10,20,1,,,,-11,34,1017,3,SE,27.71,0,0,62,27708
2015,5,8,20,1,75,96,76,9,52,1011,19,SE,18.78,0,0,77,27709
2015,9,14,12,3,120,,96,15,50,1019,26,SE,3.13,0,0,70,27710
2013,2,25,6,4,165,,165,-4,69,1028,1,cv,1.34,0,0,176,27711
2011,1,20,19,4,,,,-21,27,1028,-5,cv,1.34,0,0,74,27712
2015,6,30,17,2,6,,17,14,44,998,27,SE,24.59,0,0,8,27713
2011,11,3,13,3,,,,4,44,1026,16,cv,1.78,0,0,54,27714
2010,8,18,2,2,,,,22,83,1009,25,SE,72.88,0,0,285,27715
2011,11,26,5,3,,,,-4,80,1022,-1,NW,10.73,0,0,222,27716
2011,5,12,6,1,,,,-10,17,1010,14,NW,145.27,0,0,63,27717
2011,6,1,20,2,,,,7,29,1007,26,SE,16.09,0,0,29,27718
2011,12,1,0,4,,,,-9,58,1037,-2,cv,1.34,0,0,149,27719
2011,4,30,4,1,,,,12,93,999,13,SE,6.71,0,0,183,27720
2014,4,17,13,1,78,97,79,8,62,1013,15,NE,3.13,0,0,102,27721
2014,12,4,9,4,3,8,9,-21,21,1028,-2,NW,14.75,0,0,7,27722
2014,12,21,18,4,17,24,26,-17,24,1024,1,NW,441.18,0,0,32,27723
2011,6,11,2,2,,,,18,88,1003,20,SE,12.07,0,0,52,27724
2014,5,25,12,1,21,14,22,2,18,1006,28,NW,38.46,0,0,13,27725
2011,5,4,18,1,,,,10,67,1007,14,SE,84.94,0.1,0.1,63,27726
2015,1,29,4,4,110,101,102,-9,58,1029,-2,SE,24.15,0,0,99,27727
2015,11,10,6,3,145,,155,4,,,5,NE,5.36,0,0,150,27728
2010,10,19,20,3,,,,8,87,1028,10,SE,0.89,0,0,82,27729
2012,8,1,18,2,,,,20,83,1006,23,NW,5.81,0.1,0.1,13,27730
2011,2,28,1,4,,,,-9,63,1028,-3,NW,4.92,0,0,29,27731
2014,1,26,7,4,17,28,24,-12,57,1034,-5,SE,10.29,0,0,24,27732
2013,3,21,11,1,154,145,88,-3,60,1010,4,SE,1.79,0,0,164,27733
2013,9,15,2,3,11,10,15,7,58,1012,15,NW,15.2,0,0,19,27734
2012,6,3,17,2,,,,19,83,1004,22,NW,3.13,0,0,41,27735
2011,4,11,13,1,,,,-14,8,1020,20,SE,1.79,0,0,10,27736
2011,7,15,22,2,,,,21,73,1006,26,SE,32.64,0,0,100,27737
2011,4,3,12,1,,,,-14,10,1026,17,NW,32.18,0,0,50,27738
2012,8,3,22,2,,,,23,88,1007,25,SE,31.74,0,0,31,27739
2014,2,24,13,4,252,210,253,-5,42,1027,7,cv,0.89,0,0,342,27740
2012,6,29,14,2,,,,21,83,1004,24,cv,0.89,0,0,67,27741
2012,5,25,6,1,,,,5,45,1011,17,NE,5.81,0,0,15,27742
2014,9,25,19,3,128,140,118,17,82,1014,20,SE,6.26,0,0,147,27743
2012,9,20,8,3,,,,14,77,1014,18,NW,3.13,0,0,71,27744
2014,6,15,0,2,129,140,124,18,65,1006,25,SE,22.81,0,0,118,27745
2011,3,13,7,1,,,,-2,64,1010,4,NW,3.58,0,0,332,27746
2011,6,3,16,2,,,,5,20,1003,30,SE,7.15,0,0,56,27747
2012,3,3,3,1,,,,-5,69,1029,0,SE,4.47,0,0,66,27748
2013,7,15,9,2,33,59,41,23,94,1000,24,SE,17.88,3.5,41.7,38,27749
2011,10,29,7,3,,,,3,93,1023,4,cv,0.89,0,0,146,27750
2015,10,17,20,3,368,,368,13,93,1018,14,SE,0.89,0,0,339,27751
2014,11,3,18,3,,,,-8,15,1018,20,SE,18.78,0,0,34,27752
2011,9,23,4,3,,,,8,81,1017,11,NW,5.81,0,0,58,27753
2015,8,23,7,2,14,,8,18,78,1009,22,NE,1.79,0,0,9,27754
2014,8,25,2,2,26,43,21,18,82,1010,21,NE,1.78,0,0,24,27755
2011,8,30,3,2,,,,22,94,1009,23,NE,5.36,0,0,191,27756
2013,11,28,5,3,7,5,11,-27,13,1027,-3,NW,358.05,0,0,10,27757
2011,1,29,20,4,,,,-22,26,1035,-6,NW,60.35,0,0,9,27758
2014,3,31,18,1,64,66,69,0,24,1013,21,NW,15.19,0,0,70,27759
2010,7,25,6,2,,,,23,88,1010,25,cv,0.89,0,0,204,27760
2014,8,12,16,2,30,25,17,12,29,1004,32,SE,3.58,0,0,24,27761
2014,11,11,9,3,10,14,10,-7,27,1018,11,NW,25.93,0,0,15,27762
2011,2,1,23,4,,,,-22,13,1021,3,NW,57.21,0,0,84,27763
2015,10,25,14,3,29,,35,-2,35,1026,13,SE,8.5,0,0,28,27764
2015,10,17,3,3,304,,320,11,100,1017,11,SE,2.68,0,0,311,27765
2014,3,16,7,1,71,83,82,-11,26,1017,7,SE,1.79,0,0,83,27766
2010,3,11,20,1,,,,-6,48,1005,4,NW,5.81,0,0,216,27767
2013,6,4,9,2,153,,136,16,64,1013,23,SE,33.98,0,0,147,27768
2014,11,27,12,3,8,16,,-18,15,1025,6,NW,5.81,0,0,13,27769
2011,6,18,9,2,,,,20,69,1007,26,cv,2.23,0,0,180,27770
2014,12,18,1,4,109,220,156,-13,62,1030,-7,NW,0.89,0,0,160,27771
2010,3,28,7,1,,,,-5,74,1029,-1,cv,0.45,0,0,88,27772
2010,10,3,6,3,,,,3,41,1015,16,NW,149.31,0,0,13,27773
2013,1,8,17,4,,,,-22,21,1031,-3,NW,58.11,0,0,19,27774
2015,11,9,13,3,122,,119,3,,,6,NE,7.16,0,0,117,27775
2013,5,24,3,1,267,258,230,17,88,1009,19,NE,3.57,0,0,249,27776
2013,5,15,17,1,64,53,59,6,26,1014,27,SE,17.88,0,0,39,27777
2012,7,31,2,2,,,,20,100,1006,20,cv,0.89,3.8,45.3,35,27778
2010,11,10,0,3,,,,-2,86,1020,0,NW,1.78,0,0,142,27779
2015,4,28,7,1,43,84,41,14,82,1010,17,NW,8.5,0,0,46,27780
2010,8,29,6,2,,,,20,94,1009,21,cv,0.89,0,0,195,27781
2014,10,31,9,3,108,,148,10,76,1022,14,cv,0.89,0,0,144,27782
2014,10,31,5,3,161,,,9,87,1021,11,NW,0.89,0,0,194,27783
2010,2,5,1,4,,,,-19,30,1027,-4,NE,8.05,0,0,42,27784
2010,1,6,20,4,,,,-22,43,1035,-12,NW,1.79,0,0,132,27785
2010,5,8,11,1,,,,7,33,1009,24,cv,1.79,0,0,163,27786
2013,2,11,12,4,49,,52,-11,53,1034,-3,cv,1.78,0,0,77,27787
2010,3,14,17,1,,,,-1,92,1018,0,cv,0.45,0,0,112,27788
2015,11,28,8,3,198,,219,-6,79,1030,-3,SE,0.89,0,0,245,27789
2010,2,10,21,4,,,,-21,21,1033,-2,NE,50.5,0,0,11,27790
2012,6,12,14,2,,,,7,23,996,30,NW,1.79,0,0,7,27791
2014,2,17,16,4,75,72,71,-19,15,1034,5,SE,20.12,0,0,73,27792
2015,2,2,15,4,190,168,171,-16,23,1031,3,cv,4.47,0,0,167,27793
2015,11,28,4,3,276,,309,-6,85,1027,-4,cv,0.45,0,0,313,27794
2015,9,24,22,3,24,,20,16,93,1009,17,cv,0.89,1.8,2.7,16,27795
2015,5,17,5,1,134,151,123,14,77,1001,18,SE,74.19,0,0,124,27796
2015,12,5,12,4,25,,19,-9,30,1030,7,NE,7.15,0,0,17,27797
2013,1,13,19,4,,,,-7,79,1024,-4,SE,3.13,0,0,333,27798
2012,5,26,19,1,,,,3,17,1002,30,SE,46.05,0,0,36,27799
2013,1,10,8,4,,,,-16,72,1029,-12,NW,16.99,0,0,56,27800
2014,5,25,10,1,106,117,132,3,22,1007,26,NW,16.1,0,0,113,27801
2015,8,17,6,2,97,92,86,21,88,1005,23,cv,0.89,0,0,91,27802
2012,10,3,22,3,,,,6,58,1015,14,NW,7.6,0,0,8,27803
2010,7,11,4,2,,,,19,83,1004,22,SE,37.56,0.1,0.1,110,27804
2014,5,8,9,1,76,81,81,10,59,1016,18,NE,1.79,0,0,72,27805
2015,11,22,14,3,31,,33,-4,92,1036,-3,SE,12.97,0.8,5.9,32,27806
2014,8,7,16,2,43,52,49,14,33,1007,32,SE,10.28,0,0,44,27807
2013,11,25,21,3,47,48,23,-16,26,1018,1,cv,1.34,0,0,29,27808
2012,8,31,8,2,,,,24,88,1011,26,SE,1.79,0,0,242,27809
2014,3,12,0,1,12,3,10,-11,24,1024,8,NW,11.62,0,0,11,27810
2015,11,4,23,3,243,,236,7,71,1025,12,NW,4.92,0,0,218,27811
2010,4,14,0,1,,,,-8,50,1029,1,cv,1.78,0,0,81,27812
2014,6,29,16,2,38,52,30,15,30,1004,35,SE,16.54,0,0,31,27813
2014,2,23,10,4,202,193,174,-6,55,1032,2,SE,1.79,0,0,266,27814
2010,4,5,10,1,,,,0,38,1013,14,cv,1.79,0,0,171,27815
2013,4,1,14,1,28,38,31,-4,25,1017,16,NE,14.75,0,0,39,27816
2013,12,12,23,4,15,44,35,-21,34,1025,-8,SE,4.02,0,0,49,27817
2012,11,14,7,3,,,,-11,50,1025,-2,NW,11.17,0,0,23,27818
2011,3,30,18,1,,,,-10,13,1016,19,SE,30.84,0,0,77,27819
2012,3,17,18,1,,,,3,93,1014,4,SE,46.04,0,0,211,27820
2014,11,25,11,3,123,165,145,-3,56,1022,5,cv,3.57,0,0,157,27821
2014,3,4,19,1,11,5,14,-28,6,1027,6,NW,84.04,0,0,13,27822
2015,2,8,18,4,58,48,54,-25,13,1033,0,SE,6.71,0,0,54,27823
2012,4,3,18,1,,,,-16,8,1010,19,NW,33.53,0,0,18,27824
2012,7,26,11,2,,,,24,88,1004,26,SE,12.07,0,0,46,27825
2014,4,17,19,1,105,117,124,10,67,1013,16,SE,8.5,0,0,127,27826
2010,3,17,8,1,,,,-15,29,1028,1,NE,33.97,0,0,28,27827
2013,3,5,4,1,131,,116,-9,54,1020,-1,SE,2.68,0,0,116,27828
2012,11,9,17,3,,,,3,66,1024,9,SE,0.89,0,0,67,27829
2013,6,11,12,2,,126,96,16,57,1008,25,SE,9.39,0,0,96,27830
2014,8,29,3,2,76,78,65,18,93,1015,19,cv,0.89,0,0,74,27831
2014,6,9,21,2,22,31,24,13,56,1007,22,NE,17.43,0,0,31,27832
2011,10,9,18,3,,,,16,77,1018,20,SE,12.52,0,0,435,27833
2013,6,20,0,2,61,70,57,16,48,1003,28,SE,1.79,0,0,58,27834
2011,9,19,15,3,,,,1,23,1021,23,cv,1.79,0,0,22,27835
2015,6,24,0,2,178,144,159,19,61,1006,27,SE,48.74,0,0,128,27836
2012,2,11,8,4,,,,-16,61,1028,-10,NW,3.58,0,0,129,27837
2011,2,8,20,4,,,,-13,42,1020,-2,SE,1.79,0,0,100,27838
2010,8,28,13,2,,,,14,35,1009,31,SE,1.79,0,0,22,27839
2013,9,5,8,3,6,17,7,15,72,1014,20,NE,3.13,0,0,15,27840
2010,12,31,9,4,,,,-23,28,1030,-8,NW,434.08,0,0,19,27841
2013,10,27,6,3,87,137,,0,80,1018,3,NW,0.89,0,0,108,27842
2014,2,10,14,4,23,17,25,-21,21,1033,-2,SE,3.58,0,0,26,27843
2015,4,15,13,1,,156,155,7,37,997,22,SE,8.05,0,0,142,27844
2010,2,2,21,4,,,,-16,48,1029,-7,NE,0.89,0,0,80,27845
2010,11,21,10,3,,,,-12,21,1015,9,NW,51.86,0,0,19,27846
2013,11,13,9,3,150,,138,-1,65,1023,5,cv,0.89,0,0,160,27847
2013,10,16,23,3,,138,149,2,65,1025,8,NE,0.89,0,0,174,27848
2011,3,5,12,1,,,,-5,36,1016,9,cv,2.67,0,0,109,27849
2013,3,31,9,1,154,174,155,2,86,1022,4,SE,73.33,0,0,193,27850
2012,6,15,13,2,,,,10,30,1006,29,NW,4.92,0,0,6,27851
2010,10,8,15,3,,,,12,46,1013,24,SE,7.16,0,0,175,27852
2013,1,7,3,4,,,,-16,72,1025,-12,NW,8.05,0,0,128,27853
2013,6,12,10,2,,71,59,14,56,1008,23,cv,4.02,0,0,55,27854
2013,3,10,16,1,45,44,41,-19,9,1024,12,SE,39.34,0,0,42,27855
2015,11,24,9,3,13,,22,-13,57,1041,-6,NE,17.43,0,0,23,27856
2012,8,5,16,2,,,,22,58,1010,31,SE,11.18,0,0,23,27857
2012,6,8,22,2,,,,17,57,999,26,SE,46.48,0,0,73,27858
2013,3,9,21,1,9,9,14,-21,13,1025,5,NW,134.1,0,0,18,27859
2015,8,11,16,2,59,73,64,22,49,1006,34,SE,3.58,0,0,64,27860
2014,5,31,6,1,90,114,96,16,73,1008,21,SE,1.78,0,0,108,27861
2013,4,4,5,1,46,42,48,-4,42,1014,8,SE,81.37,0,0,56,27862
2015,7,23,5,2,46,38,25,23,100,1005,23,SE,1.78,0,0,40,27863
2013,10,27,23,3,328,343,346,3,81,1017,6,NE,0.89,0,0,407,27864
2012,12,20,20,4,,,,-5,92,1029,-4,cv,0.89,0.2,0.5,229,27865
2013,6,27,16,2,44,58,43,15,33,997,33,SE,1.79,0,0,50,27866
2014,5,11,11,1,11,12,7,10,87,1007,12,NW,4.92,1.1,26.6,22,27867
2015,5,10,11,1,45,52,45,8,93,1016,9,SE,11.62,1.1,2,51,27868
2012,11,1,3,3,,,,-1,86,1020,1,NW,1.79,0,0,78,27869
2010,2,2,23,4,,,,-19,40,1030,-8,NW,4.92,0,0,69,27870
2012,11,9,11,3,,,,3,54,1025,12,cv,4.01,0,0,91,27871
2012,3,2,16,1,,,,0,86,1026,2,cv,0.89,0,0,110,27872
2010,3,15,13,1,,,,-11,37,1024,2,NW,73.3,0,0,21,27873
2012,1,29,0,4,,,,-12,78,1033,-9,NE,4.47,0,0,165,27874
2013,11,12,17,3,20,49,26,-9,23,1023,11,cv,1.78,0,0,36,27875
2011,5,31,12,1,,,,9,30,1001,28,NW,79.57,0,0,11,27876
2010,11,1,4,3,,,,0,75,1025,4,NW,22.36,0,0,61,27877
2012,9,4,17,3,,,,8,33,1014,25,SE,8.04,0,0,15,27878
2011,5,27,17,1,,,,14,39,1008,29,SE,19.21,0,0,73,27879
2012,4,19,22,1,,,,10,76,1013,14,cv,0.89,0,0,159,27880
2012,2,28,8,4,,,,-8,73,1022,-4,NE,0.89,0,0,264,27881
2010,1,11,10,4,,,,-22,34,1036,-9,NW,29.06,0,0,26,27882
2011,3,21,20,1,,,,-21,12,1028,6,NW,124.71,0,0,20,27883
2013,11,10,0,3,3,5,7,-28,6,1032,6,NW,72.4,0,0,6,27884
2011,2,10,11,4,,,,-4,100,1029,-4,SE,73.77,0,0,81,27885
2011,6,23,8,2,,,,22,94,998,23,SE,12.97,0,0,166,27886
2015,2,1,2,4,130,173,153,-18,44,1037,-8,NW,4.92,0,0,138,27887
2015,4,2,16,1,38,39,42,6,62,997,13,NE,4.92,0,0,39,27888
2014,9,9,13,3,47,61,56,13,39,1010,28,SE,3.58,0,0,54,27889
2012,11,25,7,3,,,,-4,80,1019,-1,cv,0.45,0,0,284,27890
