year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM_US_Post,No,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan
2010,2,27,15,4,-5.0,69.0,1017.0,0.0,2,0.012550266529505284,0.0,0.0,101,31912,88.0,90.0,80.0
2014,1,21,12,4,-24.0,12.0,1033.0,2.0,4,0.0016646404189656786,0.0,0.0,23,31913,35.0,17.0,19.0
2014,2,13,21,4,-10.0,58.0,1032.0,-3.0,3,0.0066959693257271115,0.0,0.0,243,31914,227.0,203.0,216.0
2012,5,15,8,1,-1.0,25.0,1007.0,19.0,1,0.005854297203778173,0.0,0.0,33,31915,31.0,39.0,28.0
2012,3,18,17,1,-6.0,48.0,1027.0,4.0,2,0.005854297203778173,0.0,0.0,65,31916,55.0,57.0,56.0
2012,8,13,12,2,13.0,37.0,1010.0,29.0,3,0.011708594407556346,0.0,0.0,13,31917,10.0,15.0,9.0
2011,8,28,9,2,20.0,78.0,1011.0,24.0,1,0.020910876274198072,0.0,0.0,84,31918,84.0,82.0,78.0
2012,7,15,19,2,17.0,45.0,1004.0,30.0,2,0.015898251192368842,0.0,0.0,38,31919,35.0,41.0,32.0
2013,10,9,14,3,11.0,59.0,1009.0,19.0,4,0.0016646404189656786,0.0,0.0,176,31920,187.0,165.0,195.0
2010,1,13,17,4,-19.0,37.0,1028.0,-7.0,2,0.0033479846628635557,0.0,0.0,59,31921,53.0,48.0,49.0
2011,11,2,12,3,-2.0,30.0,1028.0,15.0,3,0.005854297203778173,0.0,0.0,27,31922,18.0,24.0,25.0
2010,11,26,22,3,-8.0,68.0,1014.0,-3.0,4,0.004993921256897036,0.0,0.0,56,31923,50.0,58.0,49.0
2014,9,13,23,3,16.0,88.0,1014.0,18.0,4,0.003329280837931357,0.0,0.0,74,31924,79.0,75.0,77.0
2014,10,9,18,3,16.0,88.0,1019.0,18.0,4,0.004170952959880295,0.0,0.0,442,31925,347.0,367.0,409.0
2015,12,16,0,4,-15.0,36.0,1029.0,-2.0,1,0.47655475544748904,0.0,0.0,7,31926,7.0,9.0,6.0
2013,5,28,19,1,15.0,60.0,1004.0,23.0,2,0.039296736182549336,0.0,0.0,64,31927,66.0,58.0,56.0
2010,3,19,0,1,-1.0,80.0,1011.0,2.0,4,0.003329280837931357,0.0,0.0,249,31928,215.0,233.0,198.0
2015,10,18,23,3,4.0,54.0,1023.0,13.0,2,0.10032731693631348,0.0,0.0,28,31929,22.0,168.0,23.0
2014,2,7,17,4,-6.0,79.0,1024.0,-3.0,2,0.09284578696343403,0.0,0.0,109,31930,90.0,85.0,86.0
2015,11,29,5,3,-4.0,92.0,1026.0,-3.0,4,0.0033479846628635557,0.0,0.0,258,31931,254.0,254.0,243.0
2014,2,14,14,4,-8.0,47.0,1024.0,2.0,4,0.010006546338726269,0.0,0.0,272,31932,258.0,240.0,246.0
2014,7,3,1,2,21.0,88.0,1001.0,23.0,2,0.013373234826522026,0.0,0.0,169,31933,144.0,142.0,131.0
2014,2,14,21,4,-8.0,73.0,1024.0,-4.0,1,0.0033479846628635557,0.0,0.0,436,31934,684.0,506.0,570.0
2013,7,16,19,2,16.0,45.0,1002.0,29.0,2,0.0066959693257271115,0.0,0.0,31,31935,23.0,31.0,24.0
2010,4,18,4,1,7.0,87.0,1015.0,9.0,1,0.00836060974469279,0.0,0.0,184,31936,163.0,172.0,156.0
2011,6,25,21,2,13.0,50.0,1009.0,24.0,4,0.003329280837931357,0.0,0.0,62,31937,60.0,69.0,55.0
2011,7,2,19,2,23.0,78.0,1000.0,27.0,4,0.00834190591976059,0.0,0.0,164,31938,186.0,192.0,179.0
2014,3,30,21,1,-10.0,10.0,1016.0,22.0,2,0.03761339193865146,0.0,0.0,39,31939,44.0,34.0,40.0
2012,5,24,14,1,-3.0,14.0,1011.0,26.0,4,0.0016646404189656786,0.0,0.0,8,31940,9.0,8.0,11.0
2014,12,2,15,4,-21.0,18.0,1024.0,0.0,2,0.0033479846628635557,0.0,0.0,67,31941,42.0,50.0,71.0
2011,5,31,16,1,11.0,41.0,1002.0,25.0,1,0.20652763490133733,0.0,0.0,16,31942,9.0,17.0,17.0
2014,1,8,7,4,-20.0,32.0,1034.0,-6.0,1,0.012550266529505284,0.0,0.0,19,31943,19.0,17.0,10.0
2011,9,5,18,3,15.0,53.0,1012.0,25.0,2,0.06103058075376415,0.0,0.0,38,31944,36.0,38.0,35.0
2010,2,4,3,4,-19.0,47.0,1028.0,-10.0,4,0.0025063125409146175,0.0,0.0,78,31945,70.0,68.0,65.0
2015,3,6,19,1,-7.0,41.0,1016.0,5.0,2,0.0016646404189656786,0.0,0.0,253,31946,299.0,303.0,254.0
2013,1,22,3,4,-8.0,100.0,1031.0,-8.0,4,0.0016646404189656786,0.0,0.0,45,31947,39.0,39.0,91.0
2014,2,12,14,4,-21.0,14.0,1032.0,4.0,2,0.0066959693257271115,0.0,0.0,114,31948,103.0,93.0,106.0
2014,9,4,20,3,19.0,78.0,1004.0,23.0,2,0.05601795567193491,0.0,0.0,60,31949,52.0,52.0,48.0
2011,3,4,13,1,-12.0,19.0,1022.0,10.0,4,0.0016646404189656786,0.0,0.0,51,31950,48.0,46.0,40.0
2011,9,17,21,3,5.0,47.0,1022.0,16.0,1,0.005854297203778173,0.0,0.0,47,31951,48.0,44.0,45.0
2014,3,11,11,1,-6.0,31.0,1017.0,10.0,1,0.028429813896941925,0.0,0.0,272,31952,236.0,247.0,242.0
2015,11,14,1,3,6.0,86.0,1029.0,7.0,2,0.0016646404189656786,0.0,0.0,257,31953,193.0,189.0,261.0
2014,8,6,11,2,14.0,33.0,1008.0,32.0,3,0.00751893762274385,0.0,0.0,8,31954,8.0,15.0,13.0
2015,9,21,8,3,15.0,77.0,1013.0,19.0,4,0.0016646404189656786,0.0,0.0,85,31955,115.0,16.0,109.0
2015,11,25,17,3,-17.0,41.0,1032.0,-6.0,1,0.12959880295520435,0.0,0.0,10,31956,4.0,36.0,15.0
2013,2,27,14,4,-17.0,8.0,1016.0,16.0,1,0.025923501356027306,0.0,0.0,25,31957,32.0,32.0,30.0
2014,2,15,21,4,-8.0,73.0,1025.0,-4.0,4,0.005835593378845975,0.0,0.0,353,31958,473.0,406.0,412.0
2014,11,29,4,3,-2.0,92.0,1021.0,-1.0,3,0.005012625081829235,0.0,0.0,252,31959,214.0,279.0,249.0
2011,5,3,23,1,3.0,36.0,1014.0,18.0,2,0.05100533059010568,0.0,0.0,68,31960,72.0,68.0,60.0
2015,9,4,1,3,19.0,83.0,1014.0,22.0,2,0.054372019077901436,0.0,0.0,55,31961,62.0,46.0,55.0
2015,2,2,3,4,-15.0,52.0,1034.0,-7.0,1,0.0016646404189656786,0.0,0.0,266,31962,263.0,326.0,338.0
2015,2,22,7,4,-21.0,25.0,1024.0,-4.0,1,0.2918170765921631,0.0,0.0,47,31963,51.0,49.0,49.0
2012,3,8,4,1,-18.0,30.0,1030.0,-3.0,3,0.027588141774992987,0.0,0.0,12,31964,10.0,11.0,8.0
2014,5,26,2,1,7.0,62.0,1005.0,14.0,2,0.0033479846628635557,0.0,0.0,9,31965,3.0,25.0,16.0
2015,9,23,2,3,14.0,93.0,1010.0,15.0,1,0.012550266529505284,0.0,0.0,31,31966,38.0,16.0,36.0
2010,12,17,16,4,-17.0,18.0,1012.0,5.0,2,0.04679696998036099,0.0,0.0,136,31967,118.0,121.0,114.0
2013,4,18,4,1,-12.0,24.0,1022.0,7.0,1,0.01838585990835126,0.0,0.0,8,31968,3.0,14.0,8.0
2013,5,13,14,1,6.0,26.0,1000.0,27.0,2,0.0066959693257271115,0.0,0.0,75,31969,124.0,84.0,82.0
2010,3,25,12,1,-20.0,12.0,1028.0,7.0,1,0.09697933227344993,0.0,0.0,18,31970,12.0,12.0,14.0
2013,12,28,12,4,-23.0,15.0,1028.0,0.0,1,0.15883288132423082,0.0,0.0,11,31971,14.0,6.0,5.0
2015,11,29,10,3,-2.0,86.0,1027.0,0.0,1,0.009202281866641729,0.0,0.0,306,31972,263.0,263.0,279.0
2014,11,4,11,3,-1.0,43.0,1017.0,11.0,2,0.0066959693257271115,0.0,0.0,118,31973,90.0,145.0,129.0
2011,1,18,19,4,-21.0,25.0,1032.0,-4.0,1,0.15885158514916303,0.0,0.0,28,31974,22.0,19.0,31.0
2010,5,20,19,1,-1.0,13.0,1005.0,30.0,2,0.06269522117272983,0.0,0.0,43,31975,47.0,41.0,39.0
2011,5,10,1,1,3.0,32.0,1009.0,20.0,1,0.0877770504068082,0.0,0.0,22,31976,21.0,26.0,23.0
2013,7,4,16,2,14.0,26.0,991.0,36.0,1,0.0033479846628635557,0.0,0.0,25,31977,31.0,44.0,54.0
2013,9,16,16,3,9.0,36.0,1009.0,25.0,2,0.02508182923407837,0.0,0.0,46,31978,42.0,39.0,40.0
2010,12,16,4,4,-23.0,21.0,1023.0,-4.0,1,0.07442251940521837,0.0,0.0,27,31979,20.0,24.0,19.0
2010,11,26,0,3,-9.0,58.0,1024.0,-2.0,1,0.005012625081829235,0.0,0.0,120,31980,84.0,141.0,99.0
2015,12,2,2,4,-5.0,69.0,1021.0,0.0,2,0.0033479846628635557,0.0,0.0,10,31981,80.0,671.0,54.0
2015,2,11,4,4,-12.0,49.0,1016.0,-3.0,1,0.0033479846628635557,0.0,0.0,137,31982,190.0,239.0,196.0
2015,3,9,20,1,-30.0,7.0,1036.0,1.0,1,0.025923501356027306,0.0,0.0,9,31983,13.0,13.0,9.0
2013,1,19,22,4,-10.0,50.0,1032.0,-1.0,2,0.011708594407556346,0.0,0.0,72,31984,69.0,69.0,60.0
2012,11,6,20,3,2.0,80.0,1020.0,5.0,4,0.0016646404189656786,0.0,0.0,138,31985,87.0,142.0,133.0
2010,9,6,22,3,22.0,83.0,1011.0,25.0,3,0.0016646404189656786,0.0,0.0,229,31986,224.0,210.0,197.0
2012,7,13,6,2,22.0,94.0,1003.0,23.0,3,0.0033479846628635557,0.0,0.0,25,31987,30.0,30.0,23.0
2012,8,27,7,2,22.0,94.0,1010.0,23.0,2,0.0033479846628635557,0.0,0.0,80,31988,77.0,76.0,76.0
2010,8,9,22,2,23.0,83.0,1006.0,26.0,4,0.0016646404189656786,0.0,0.0,295,31989,286.0,250.0,272.0
2013,1,17,5,4,-17.0,56.0,1038.0,-10.0,1,0.005854297203778173,0.0,0.0,37,31990,27.0,30.0,26.0
2010,5,18,18,1,13.0,68.0,1000.0,19.0,4,0.0016646404189656786,0.0,0.0,56,31991,49.0,60.0,35.0
2015,12,1,11,4,-1.0,92.0,1019.0,0.0,3,0.0016646404189656786,0.0,0.0,547,31992,637.0,605.0,596.0
2012,11,18,19,3,-9.0,28.0,1020.0,8.0,1,0.054353315252969235,0.0,0.0,11,31993,9.0,10.0,9.0
2013,12,13,8,4,-19.0,37.0,1028.0,-7.0,4,0.0016646404189656786,0.0,0.0,85,31994,34.0,131.0,67.0
2014,12,29,12,4,-12.0,21.0,1013.0,9.0,1,0.005854297203778173,0.0,0.0,48,31995,22.0,28.0,38.0
2010,7,3,2,2,20.0,78.0,1000.0,24.0,4,0.003329280837931357,0.0,0.0,73,31996,71.0,83.0,72.0
2014,8,15,6,2,17.0,88.0,1007.0,19.0,4,0.0016646404189656786,0.0,0.0,102,31997,91.0,78.0,69.0
2014,5,16,21,1,5.0,31.0,1011.0,23.0,2,0.035948751519685775,0.0,0.0,71,31998,68.0,54.0,60.0
2014,2,6,13,4,-15.0,29.0,1029.0,1.0,4,0.003329280837931357,0.0,0.0,122,31999,106.0,102.0,107.0
2011,1,12,20,4,-20.0,32.0,1023.0,-6.0,4,0.0016646404189656786,0.0,0.0,96,32000,92.0,87.0,85.0
2013,3,27,16,1,-10.0,13.0,1008.0,19.0,1,0.04681567380529319,0.0,0.0,17,32001,11.0,13.0,14.0
2011,6,14,18,2,14.0,33.0,1000.0,32.0,2,0.0727204713363883,0.0,0.0,151,32002,164.0,159.0,124.0
2010,4,15,1,1,-1.0,60.0,1023.0,6.0,2,0.09950434863929675,0.0,0.0,84,32003,72.0,75.0,72.0
2015,5,28,13,1,15.0,40.0,1003.0,30.0,2,0.04098008042644721,0.0,0.0,84,32004,88.0,40.0,83.0
2015,10,11,4,3,-1.0,35.0,1015.0,14.0,1,0.6229121855419434,0.0,0.0,5,32005,7.0,3.0,7.0
2012,6,4,16,2,15.0,35.0,1002.0,32.0,2,0.03845506406060039,0.0,0.0,66,32006,68.0,59.0,64.0
2015,12,5,14,4,-9.0,26.0,1029.0,9.0,3,0.022575516693163752,0.0,0.0,17,32007,19.0,3.0,17.0
2011,1,19,10,4,-21.0,29.0,1034.0,-6.0,1,0.01672121948938558,0.0,0.0,25,32008,18.0,19.0,18.0
2013,8,27,16,2,20.0,69.0,1006.0,26.0,2,0.010866922285607407,0.0,0.0,54,32009,78.0,51.0,61.0
2013,4,29,19,1,-15.0,5.0,1009.0,26.0,1,0.15052838305433464,0.0,0.0,37,32010,33.0,17.0,16.0
2014,8,7,9,2,17.0,51.0,1010.0,28.0,1,0.030094454315907605,0.0,0.0,62,32011,73.0,64.0,61.0
2010,10,14,3,3,3.0,57.0,1019.0,11.0,2,0.0033479846628635557,0.0,0.0,10,32012,7.0,10.0,10.0
2012,3,5,5,1,-6.0,85.0,1015.0,-4.0,3,0.0016646404189656786,0.0,0.0,183,32013,157.0,171.0,162.0
2013,5,25,11,1,10.0,32.0,1011.0,28.0,2,0.0033479846628635557,0.0,0.0,65,32014,70.0,87.0,70.0
2015,11,18,17,3,1.0,86.0,1029.0,5.0,2,0.15806602450201068,0.0,0.0,85,32015,86.0,81.0,83.0
2013,12,26,5,4,-22.0,24.0,1034.0,-5.0,1,0.3545122977648929,0.0,0.0,13,32016,3.0,4.0,4.0
2015,9,28,13,3,15.0,88.0,1024.0,17.0,1,0.0033479846628635557,0.0,0.0,43,32017,49.0,31.0,51.0
2012,3,25,5,1,-12.0,32.0,1025.0,3.0,4,0.0016646404189656786,0.0,0.0,16,32018,12.0,19.0,13.0
2010,9,2,18,3,20.0,65.0,1014.0,27.0,2,0.00836060974469279,0.0,0.0,143,32019,148.0,144.0,144.0
2013,1,27,0,4,-8.0,79.0,1030.0,-5.0,2,0.0033479846628635557,0.0,0.0,307,32020,162.0,162.0,176.0
2015,10,8,3,3,-4.0,25.0,1019.0,16.0,1,0.0877770504068082,0.0,0.0,5,32021,6.0,3.0,4.0
2011,1,31,13,4,-20.0,12.0,1027.0,7.0,1,0.06269522117272983,0.0,0.0,17,32022,16.0,17.0,13.0
2014,11,14,11,3,-14.0,16.0,1028.0,10.0,4,0.0066959693257271115,0.0,0.0,21,32023,10.0,17.0,23.0
2012,8,5,11,2,22.0,58.0,1012.0,31.0,4,0.0033479846628635557,0.0,0.0,28,32024,30.0,36.0,27.0
2011,6,27,19,2,15.0,45.0,999.0,28.0,2,0.04180304872346395,0.0,0.0,58,32025,58.0,59.0,55.0
2013,4,2,11,1,1.0,43.0,1019.0,13.0,4,0.0066959693257271115,0.0,0.0,169,32026,147.0,160.0,136.0
2015,9,28,16,3,14.0,77.0,1024.0,18.0,4,0.004993921256897036,0.0,0.0,44,32027,48.0,31.0,45.0
2011,4,19,13,1,-6.0,14.0,1016.0,22.0,2,0.035967455344617975,0.0,0.0,44,32028,50.0,45.0,41.0
2014,4,5,20,1,-9.0,17.0,1020.0,16.0,2,0.03763209576358366,0.0,0.0,48,32029,48.0,45.0,50.0
2013,11,16,8,3,-10.0,23.0,1017.0,10.0,1,0.06520153371364444,0.0,0.0,32,32030,20.0,31.0,25.0
2010,11,11,6,3,0.0,70.0,1009.0,5.0,4,0.0016646404189656786,0.0,0.0,302,32031,243.0,281.0,273.0
2011,1,14,17,4,-24.0,16.0,1033.0,-2.0,1,0.22824277564761994,0.0,0.0,21,32032,18.0,16.0,14.0
2015,12,14,11,4,1.0,100.0,1024.0,1.0,2,0.0016646404189656786,0.0,0.0,204,32033,271.0,271.0,266.0
2013,12,21,11,4,-20.0,20.0,1037.0,0.0,1,0.0033479846628635557,0.0,0.0,42,32034,29.0,33.0,34.0
2013,8,30,21,2,9.0,46.0,1011.0,21.0,2,0.015898251192368842,0.0,0.0,33,32035,23.0,41.0,26.0
2014,12,22,8,4,-13.0,67.0,1025.0,-8.0,3,0.0066959693257271115,0.0,0.0,145,32036,84.0,167.0,106.0
2013,2,8,6,4,-21.0,51.0,1039.0,-13.0,1,0.018404563733283457,0.0,0.0,15,32037,3.0,3.0,11.0
2013,11,6,4,3,-1.0,80.0,1017.0,2.0,1,0.009202281866641729,0.0,0.0,239,32038,157.0,239.0,235.0
2010,12,31,12,4,-22.0,23.0,1029.0,-4.0,1,0.8754325259515572,0.0,0.0,21,32039,16.0,13.0,17.0
2011,10,20,9,3,12.0,93.0,1022.0,13.0,4,0.0016646404189656786,0.0,0.0,296,32040,264.0,279.0,269.0
2015,6,14,1,2,17.0,88.0,1009.0,19.0,1,0.0033479846628635557,0.0,0.0,27,32041,31.0,32.0,31.0
2015,12,2,19,4,-14.0,29.0,1021.0,2.0,1,0.2541849808285795,0.0,0.0,4,32042,3.0,3.0,7.0
2014,6,3,21,2,13.0,41.0,1007.0,27.0,2,0.05601795567193491,0.0,0.0,57,32043,47.0,62.0,47.0
2014,7,24,13,2,21.0,65.0,1006.0,28.0,1,0.011708594407556346,0.0,0.0,85,32044,86.0,105.0,93.0
2015,4,11,4,1,9.0,81.0,1019.0,12.0,1,0.005854297203778173,0.0,0.0,245,32045,249.0,256.0,250.0
2013,5,14,22,1,7.0,40.0,1011.0,21.0,3,0.0033479846628635557,0.0,0.0,86,32046,59.0,41.0,36.0
2010,1,23,11,4,-17.0,26.0,1030.0,0.0,1,0.0878144580566726,0.0,0.0,15,32047,9.0,10.0,9.0
2013,4,7,0,1,-8.0,35.5,1012.0,6.0,2,0.04683437763022538,0.0,0.0,43,32048,47.0,46.0,44.0
2010,10,6,21,3,14.0,93.0,1014.0,15.0,2,0.0016646404189656786,0.0,0.0,534,32049,441.0,431.0,462.0
2011,8,19,23,2,19.0,88.0,1012.0,21.0,2,0.07440381558028618,0.0,0.0,67,32050,71.0,68.0,63.0
2013,10,5,17,3,12.0,53.0,1020.0,22.0,2,0.030113158140839806,0.0,0.0,255,32051,228.0,261.0,230.0
2011,6,11,21,2,16.0,73.0,1005.0,21.0,4,0.003329280837931357,0.0,0.0,55,32052,55.0,54.0,47.0
2013,6,16,7,2,18.0,73.0,1004.0,23.0,2,0.020910876274198072,0.0,0.0,152,32053,162.0,158.0,3.0
2011,1,15,1,4,-26.0,25.0,1041.0,-10.0,1,0.35617693818385865,0.0,0.0,15,32054,9.0,10.0,11.0
2015,3,18,1,1,-7.0,36.0,1021.0,7.0,2,0.126269522117273,0.0,0.0,29,32055,26.0,26.0,29.0
2013,10,1,10,3,14.0,82.0,1017.0,17.0,3,0.005854297203778173,5.0,21.5,23,32056,29.0,12.0,20.0
2012,10,13,5,3,6.0,71.0,1014.0,11.0,4,0.049939212568970354,0.0,0.0,8,32057,5.0,16.0,7.0
2015,2,5,2,4,-14.0,33.0,1035.0,0.0,1,0.5192555877676985,0.0,0.0,8,32058,5.0,5.0,8.0
2011,5,27,20,1,15.0,53.0,1009.0,25.0,2,0.06017020480688302,0.0,0.0,122,32059,118.0,130.0,113.0
2014,10,6,0,3,5.0,87.0,1027.0,7.0,4,0.003329280837931357,0.0,0.0,32,32060,30.0,66.0,34.0
2014,12,3,3,4,-17.0,48.0,1026.0,-8.0,4,0.0016646404189656786,0.0,0.0,11,32061,11.0,21.0,15.0
2012,11,7,1,3,1.0,100.0,1020.0,1.0,4,0.0025063125409146175,0.0,0.0,132,32062,115.0,126.0,119.0
2015,12,4,3,4,-13.0,42.0,1028.0,-2.0,1,0.35539137753670624,0.0,0.0,10,32063,3.0,3.0,5.0
2012,7,9,17,2,24.0,83.0,1001.0,27.0,2,0.039296736182549336,0.0,0.0,92,32064,107.0,118.0,102.0
2012,7,4,18,2,21.0,62.0,1000.0,29.0,2,0.03512578322266904,0.0,0.0,105,32065,115.0,121.0,112.0
2013,10,11,5,3,2.0,65.0,1015.0,8.0,1,0.0033479846628635557,0.0,0.0,25,32066,17.0,36.0,14.0
2013,2,12,18,4,-13.0,31.0,1023.0,2.0,2,0.04681567380529319,0.0,0.0,163,32067,126.0,126.0,114.0
2010,3,29,11,1,-3.0,37.0,1025.0,11.0,2,0.020910876274198072,0.0,0.0,220,32068,189.0,202.0,195.0
2014,4,24,3,1,11.0,72.0,1013.0,16.0,2,0.04098008042644721,0.0,0.0,91,32069,79.0,125.0,67.0
2015,2,19,12,4,-9.0,38.0,1029.0,4.0,2,0.0794538483119798,0.0,0.0,133,32070,195.0,202.0,175.0
2010,8,22,9,2,17.0,68.0,1014.0,23.0,3,0.012550266529505284,0.0,0.0,30,32071,29.0,32.0,27.0
2013,11,24,17,3,-14.0,20.0,1012.0,7.0,4,0.0016646404189656786,0.0,0.0,74,32072,64.0,54.0,62.0
2011,8,13,19,2,25.0,79.0,1000.0,29.0,2,0.0945291312073319,0.0,0.0,130,32073,160.0,185.0,152.0
2015,12,16,22,4,-16.0,35.0,1035.0,-3.0,1,0.8611615075282896,0.0,0.0,15,32074,10.0,12.0,12.0
2014,2,1,2,4,-6.0,55.0,1019.0,2.0,1,0.0033479846628635557,0.0,0.0,167,32075,154.0,152.0,150.0
2010,11,13,16,3,-14.0,22.0,1027.0,3.0,1,0.2901711399981296,0.0,0.0,10,32076,10.0,9.0,9.0
2011,9,3,17,3,18.0,61.0,1013.0,26.0,2,0.06353689329467876,0.0,0.0,81,32077,84.0,78.0,76.0
2012,9,11,16,3,18.0,69.0,1008.0,24.0,2,0.04849901804919106,0.0,0.0,78,32078,82.0,77.0,73.0
2013,8,5,19,2,20.0,58.0,997.0,29.0,2,0.02425886093706163,0.0,0.0,34,32079,34.0,3.0,39.0
2012,11,23,15,3,-16.0,18.0,1023.0,6.0,1,0.04098008042644721,0.0,0.0,44,32080,45.0,41.0,40.0
2013,2,2,8,4,-15.0,57.0,1034.0,-8.0,1,0.0342841111007201,0.0,0.0,32,32081,20.0,20.0,24.0
2015,10,29,16,3,-10.0,19.0,1025.0,13.0,1,0.30765921630973536,0.0,0.0,5,32082,6.0,47.0,10.0
2013,3,3,18,1,-16.0,13.0,1017.0,11.0,2,0.0033479846628635557,0.0,0.0,143,32083,87.0,87.0,94.0
2013,7,25,15,2,15.0,28.0,1000.0,36.0,2,0.013373234826522026,0.0,0.0,32,32084,34.0,60.0,68.0
2010,11,11,14,3,-2.0,45.0,1010.0,9.0,1,0.13956794164406622,0.0,0.0,11,32085,9.0,12.0,8.0
2012,5,27,20,1,15.0,53.0,1009.0,25.0,2,0.09950434863929675,0.0,0.0,152,32086,158.0,157.0,135.0
2014,3,16,0,1,-7.0,27.0,1014.0,11.0,2,0.057701299915832796,0.0,0.0,188,32087,176.0,184.0,190.0
2010,5,17,22,1,13.0,77.0,1008.0,17.0,2,0.02508182923407837,0.0,0.0,84,32088,86.0,79.0,77.0
2013,2,21,6,4,-5.0,86.0,1030.0,-3.0,2,0.02510053305901057,0.0,0.0,153,32089,138.0,138.0,121.0
2012,11,25,14,3,-15.0,19.0,1019.0,7.0,1,0.06522023753857664,0.0,0.0,11,32090,9.0,11.0,9.0
2012,7,15,4,2,19.0,93.0,1004.0,20.0,3,0.003329280837931357,0.0,0.0,52,32091,51.0,53.0,48.0
2012,3,16,0,1,2.0,86.0,1018.0,4.0,2,0.020910876274198072,0.0,0.0,187,32092,154.0,181.0,170.0
2015,9,11,9,3,13.0,64.0,1017.0,20.0,1,0.05102403441503788,0.0,0.0,7,32093,9.0,9.0,3.0
2010,10,28,10,3,-1.0,46.0,1030.0,10.0,1,0.03093612643785654,0.0,0.0,67,32094,60.0,53.0,65.0
2014,11,7,10,3,-7.0,38.0,1034.0,6.0,4,0.003329280837931357,0.0,0.0,62,32095,39.0,69.0,64.0
2010,11,16,7,3,-4.0,86.0,1023.0,-1.0,1,0.5086131113812775,0.0,0.0,94,32096,69.0,112.0,68.0
2010,5,28,5,1,16.0,93.0,1011.0,17.0,1,0.0033479846628635557,0.2,8.3,111,32097,95.0,101.0,112.0
2011,12,7,1,4,-1.0,100.0,1032.0,-1.0,4,0.004993921256897036,0.0,0.0,286,32098,244.0,259.0,267.0
2013,2,2,21,4,-10.0,54.0,1029.0,-2.0,2,0.009202281866641729,0.0,0.0,83,32099,84.0,84.0,69.0
2012,3,23,10,1,-6.0,29.0,1012.0,11.0,1,0.022575516693163752,0.0,0.0,22,32100,19.0,23.0,21.0
2015,2,23,10,4,-18.0,21.0,1023.0,2.0,1,0.015056579070419903,0.0,0.0,38,32101,35.0,41.0,33.0
2014,7,2,18,2,22.0,83.0,1001.0,25.0,2,0.0066959693257271115,0.0,0.0,98,32102,100.0,99.0,49.0
2010,10,25,20,3,-11.0,24.0,1033.0,8.0,1,0.3252595155709343,0.0,0.0,11,32103,12.0,12.0,7.0
2015,3,26,20,1,-1.0,29.0,1026.0,17.0,2,0.07861217619003087,0.0,0.0,69,32104,76.0,77.0,369.0
2012,5,4,6,1,12.0,77.0,1008.0,16.0,1,0.00836060974469279,0.0,0.0,84,32105,77.0,83.0,77.0
2012,2,16,14,4,-22.0,13.0,1028.0,3.0,1,0.15135135135135136,0.0,0.0,18,32106,10.0,11.0,14.0
2012,7,25,2,2,23.0,88.0,1008.0,25.0,2,0.03765079958851585,0.0,0.0,90,32107,100.0,114.0,97.0
2010,5,19,15,1,0.0,12.0,998.0,33.0,1,0.05768259609090059,0.0,0.0,30,32108,38.0,29.0,29.0
2011,7,19,12,2,21.0,65.0,1003.0,28.0,1,0.009202281866641729,0.0,0.0,62,32109,66.0,81.0,74.0
2015,11,4,20,3,7.0,66.0,1024.0,13.0,1,0.009202281866641729,0.0,0.0,230,32110,257.0,216.0,245.0
2011,9,6,23,3,19.0,78.0,1007.0,23.0,2,0.07610586364911624,0.0,0.0,195,32111,211.0,187.0,168.0
2013,11,27,18,3,-29.0,9.0,1028.0,-1.0,1,0.5258954456186291,0.0,0.0,10,32112,14.0,9.0,11.0
2014,4,27,1,1,10.0,87.0,1021.0,12.0,3,0.0016646404189656786,0.0,0.0,49,32113,34.0,49.0,50.0
2014,7,23,3,2,16.0,54.0,1005.0,26.0,1,0.049321986346207804,0.0,0.0,23,32114,19.0,31.0,20.0
2015,8,23,9,2,19.0,78.0,1010.0,23.0,1,0.011708594407556346,0.0,0.0,8,32115,12.0,61.0,4.0
2012,1,24,23,4,-21.0,43.0,1027.0,-11.0,4,0.005835593378845975,0.0,0.0,33,32116,25.0,30.0,31.0
2014,5,7,9,1,4.0,32.0,1006.0,21.0,1,0.018404563733283457,0.0,0.0,105,32117,41.0,47.0,26.0
2015,12,16,9,4,-16.0,33.0,1031.0,-2.0,1,0.63708968484055,0.0,0.0,10,32118,5.0,8.0,7.0
2012,12,4,12,4,-13.0,36.0,1021.0,0.0,4,0.0016646404189656786,0.0,0.0,109,32119,85.0,99.0,99.0
2015,10,18,4,3,4.0,44.0,1023.0,16.0,3,0.00751893762274385,0.0,0.0,20,32120,29.0,168.0,30.0
2015,10,10,4,3,-4.0,39.0,1016.0,9.0,1,0.2675582156551015,0.0,0.0,1,32121,3.0,3.0,10.0
2014,8,6,13,2,12.0,26.0,1007.0,34.0,3,0.025923501356027306,0.0,0.0,3,32122,4.0,9.0,3.0
2012,10,17,20,3,-6.0,22.0,1017.0,15.0,2,0.03175909473487328,0.0,0.0,55,32123,55.0,54.0,52.0
2012,2,7,13,4,-24.0,18.0,1030.0,-3.0,1,0.07356214345833723,0.0,0.0,14,32124,9.0,9.0,9.0
